Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2016,3,10/09/2016,Málaga,0-2,Villarreal,La Rosaleda,Undiano Mallenco,"[['Kameni', 'Rosales', 'Llorente', 'Weligton', 'Miguel Torres', 'Pablo Fornals', 'Jony', 'Recio', 'Camacho', 'Sandro', 'Charles'], ['Chori Castro', 'Juanpi Añor', 'Keko', 'Boyko', 'Villanueva', 'Michael Santos', 'Kuzmanović']]","[[80, 77, 78, 78, 75, 76, 78, 78, 81, 76, 77], [82, 76, 80, 78, 71, 72, 76]]","[[80, 78, 86, 78, 75, 82, 81, 82, 84, 84, 77], [82, 86, 86, 78, 77, 78, 76]]","[['Asenjo', 'Mario Gaspar', 'Víctor Ruiz', 'Musacchio', 'Jaume Costa', 'Bruno Soriano', 'Soriano', 'Manu Trigueros', 'Santos Borré', 'Samu Castillejo', 'Sansone'], ['Cheryshev', ""N'Diaye"", 'Jonathan dos Santos', 'Andrés Fernández', 'José Ángel', 'Rodri', 'Rukavina']]","[[82, 80, 81, 83, 79, 83, 79, 80, 75, 80, 79], [79, 79, 80, 76, 74, 68, 77]]","[[84, 84, 82, 87, 79, 83, 82, 84, 84, 87, 82], [82, 81, 81, 76, 75, 81, 77]]"
2016,3,10/09/2016,Sevilla,2-1,Las Palmas,Estadio Ramón Sánchez-Pizjuán,Martínez Munuera,"[['Sergio Rico', 'Mariano', 'Rami', 'Pareja', 'Escudero', 'Ganso', ""N'Zonzi"", 'Nasri', 'Franco Vázquez', 'Ben Yedder', 'Correa'], ['Sarabia', 'Carlos Fernández', 'Vitolo', 'Sirigu', 'Kolodzciejczak', 'Iborra', 'Mercado']]","[[80, 79, 82, 72, 77, 81, 82, 82, 82, 80, 74], [78, 66, 82, 82, 60, 82, 76]]","[[85, 79, 82, 72, 78, 82, 83, 82, 82, 83, 82], [82, 77, 82, 82, 63, 82, 76]]","[['Javi Varas', 'Míchel Macedo', 'Bigas', 'David García', 'Dani Castellano', 'Tana', 'Mateo García', 'Roque Mesa', 'Vicente Gómez', 'Livaja', 'El Zhar'], ['Montoro', 'Momo', 'Araujo', 'Lizoain', 'David Simón', 'Lemos', 'Tyronne']]","[[78, 76, 78, 77, 74, 77, 68, 80, 78, 75, 77], [71, 72, 75, 73, 76, 77, 70]]","[[78, 78, 81, 77, 74, 80, 83, 81, 78, 81, 77], [71, 72, 79, 75, 78, 85, 73]]"
2016,3,10/09/2016,Barcelona,1-2,Alavés,Camp Nou,Melero López,"[['Cillessen', 'Aleix Vidal', 'Mathieu', 'Mascherano', 'Digne', 'Arda Turan', 'Denis Suárez', 'Busquets', 'Rakitić', 'Alcácer', 'Neymar'], ['Messi', 'Iniesta', 'Luis Suárez', 'Masip', 'Rafinha', 'Jordi Alba', 'Umtiti']]","[[81, 77, 81, 85, 79, 84, 80, 87, 87, 81, 92], [93, 88, 92, 70, 80, 86, 82]]","[[83, 78, 81, 85, 84, 84, 87, 88, 87, 87, 95], [93, 88, 92, 71, 85, 87, 87]]","[['Pacheco', 'Kiko Femenía', 'Laguardia', 'Alexis', 'Theo Hernández', 'Raúl Carnero', 'Dani Torres', 'Marcos Llorente', 'Deyverson', 'Edgar', 'Ibai Gómez'], ['Camarasa', 'Espinoza', 'Vigaray', 'Ortolà', 'Christian Santos', 'Toquero', 'Manu García']]","[[77, 73, 76, 76, 72, 74, 77, 74, 76, 74, 75], [76, 73, 71, 69, 73, 72, 75]]","[[84, 76, 78, 76, 86, 76, 79, 85, 81, 77, 75], [84, 83, 80, 79, 73, 72, 75]]"
2016,3,11/09/2016,Sporting de Gijón,2-1,Leganés,El Molinón,Bikandi Garrido,"[['Cuéllar', 'Lillo', 'Amorebieta', 'Babin', 'Isma López', 'Moi Gómez', 'Nacho Cases', 'Sergio Álvarez', 'Čop', 'Burgui', 'Víctor'], ['Xavi Torres', 'Viguera', 'Lora', 'Mariño', 'Meré', 'Carlos Castro', 'Afif']]","[[78, 72, 75, 74, 73, 74, 74, 77, 75, 74, 77], [73, 70, 76, 74, 76, 73, 69]]","[[78, 73, 75, 74, 75, 80, 75, 83, 77, 82, 78], [73, 70, 76, 78, 84, 80, 78]]","[['Serantes', 'Víctor Díaz', 'Insua', 'Mantovani', 'Diego Rico', 'Adrián Marín', 'Timor', 'Unai López', 'Gabriel', 'Alberto', 'Guerrero'], ['Omar', 'Machís', 'Koné', 'Brignoli', 'Bustinza', 'Medjani', 'Sastre']]","[[76, 73, 76, 76, 75, 73, 75, 72, 76, 71, 73], [75, 73, 69, 71, 69, 75, 71]]","[[78, 73, 82, 76, 81, 83, 76, 79, 81, 74, 76], [75, 79, 75, 77, 76, 75, 71]]"
2016,3,11/09/2016,Valencia,2-3,Betis,Camp de Mestalla,González González,"[['Diego Alves', 'João Cancelo', 'Garay', 'Mangala', 'Gayà', 'Parejo', 'Enzo Pérez', 'Mario Suárez', 'Santi Mina', 'Rodrigo', 'Nani'], ['Medrán', 'Montoya', 'Munir', 'Ryan', 'Aderlan Santos', 'Rafa Mir', 'Carlos Soler']]","[[83, 79, 84, 80, 80, 82, 78, 79, 76, 78, 83], [77, 77, 75, 79, 76, 65, 67]]","[[83, 86, 84, 83, 85, 83, 78, 79, 83, 81, 83], [84, 80, 81, 84, 77, 77, 76]]","[['Adán', 'Piccini', 'Mandi', 'Pezzella', 'Durmisi', 'Brašanac', 'Fabián', 'Petros', 'Joaquín', 'Rubén Castro', 'Álex Alegría'], ['Musonda', 'Zozulya', 'Felipe Gutiérrez', 'Dani Giménez', 'Bruno', 'Nahuel', 'Cejudo']]","[[80, 76, 77, 77, 70, 73, 71, 78, 78, 81, 73], [77, 75, 76, 70, 78, 74, 76]]","[[80, 83, 82, 83, 79, 78, 81, 80, 78, 81, 80], [88, 76, 79, 70, 82, 83, 76]]"
2016,3,11/09/2016,Granada,1-2,Eibar,Estadio Nuevo Los Carmenes,Trujillo Suárez,"[['Ochoa', 'Tito', 'Rubén Vezo', 'Gastón Silva', 'Andreas Pereira', 'Tabanou', 'Boga', 'Agbo', 'Samper', 'Atzili', 'Ponce'], ['Bueno', 'Kravets', 'Carcela', 'Oier Olazábal', 'Javi Márquez', 'Krhin', 'Foulquier']]","[[79, 74, 77, 74, 73, 77, 72, 72, 74, 73, 72], [76, 72, 78, 70, 74, 73, 71]]","[[79, 74, 83, 80, 81, 78, 82, 81, 82, 79, 83], [76, 73, 78, 71, 74, 75, 76]]","[['Riesgo', 'Capa', 'Lejeune', 'Gálvez', 'Luna', 'Pedro León', 'Fran Rico', 'Dani García', 'Jota Peleteiro', 'Kike García', 'Rubén Peña'], ['Yoel', 'Escalante', 'Sergi Enrich', 'Bebé', 'Mauro dos Santos', 'Arbilla', 'Adrián']]","[[75, 77, 76, 75, 74, 77, 75, 78, 74, 73, 74], [72, 78, 77, 76, 77, 72, 75]]","[[75, 83, 80, 76, 78, 77, 75, 80, 77, 75, 77], [72, 85, 79, 77, 78, 72, 75]]"
2016,3,11/09/2016,Deportivo de La Coruña,0-1,Athletic Club,Estadio Municipal de Riazor,Estrada Fernández,"[['Lux', 'Juanfran', 'Sidnei', 'Albentosa', 'Luisinho', 'Borges', 'Fajr', 'Carles Gil', 'Mosquera', 'Andone', 'Joselu'], ['Borja Valle', 'Marlos Moreno', 'Arribas', 'Tytoń', 'Çolak', 'Laure', 'Guilherme']]","[[76, 77, 80, 77, 75, 77, 77, 77, 79, 76, 77], [72, 72, 76, 75, 78, 74, 75]]","[[76, 77, 82, 78, 75, 77, 77, 83, 79, 82, 79], [78, 84, 78, 75, 81, 74, 78]]","[['Kepa', 'Bóveda', 'De Marcos', 'Laporte', 'Balenziaga', 'Raúl García', 'Beñat', 'San José', 'Williams', 'Muniain', 'Aduriz'], ['Iturraspe', 'Sabin Merino', 'Lekue', 'Herrerín', 'Vesga', 'Susaeta', 'Etxeita']]","[[75, 77, 81, 84, 79, 81, 82, 81, 80, 78, 84], [81, 74, 73, 76, 69, 78, 79]]","[[83, 78, 82, 88, 79, 81, 82, 83, 86, 83, 84], [82, 80, 81, 76, 76, 78, 79]]"
2016,4,16/09/2016,Betis,2-2,Granada,Benito Villamarín,Del Cerro Grande,"[['Adán', 'Piccini', 'Mandi', 'Pezzella', 'Durmisi', 'Brašanac', 'Fabián', 'Petros', 'Joaquín', 'Rubén Castro', 'Álex Alegría'], ['Zozulya', 'Musonda', 'Felipe Gutiérrez', 'Dani Giménez', 'Bruno', 'Dani Ceballos', 'Cejudo']]","[[80, 76, 77, 77, 70, 73, 71, 78, 78, 81, 73], [75, 77, 76, 70, 78, 77, 76]]","[[80, 83, 82, 83, 79, 78, 81, 80, 78, 81, 80], [76, 88, 79, 70, 82, 85, 76]]","[['Ochoa', 'Foulquier', 'Rubén Vezo', 'Gastón Silva', 'Krhin', 'Andreas Pereira', 'Carcela', 'Tabanou', 'Bueno', 'Atzili', 'Ponce'], ['Tito', 'Kravets', 'Angban', 'Oier Olazábal', 'Javi Márquez', 'Boga', 'Cuenca']]","[[79, 71, 77, 74, 73, 73, 78, 77, 76, 73, 72], [74, 72, 70, 70, 74, 72, 74]]","[[79, 76, 83, 80, 75, 81, 78, 78, 76, 79, 83], [74, 73, 78, 71, 74, 82, 77]]"
2016,4,17/09/2016,Leganés,1-5,Barcelona,Estadio Municipal de Butarque,De Burgos Bengoetxea,"[['Serantes', 'Víctor Díaz', 'Bustinza', 'Insua', 'Medjani', 'Diego Rico', 'Sastre', 'Unai López', 'Gabriel', 'Koné', 'Machís'], ['Szymanowski', 'Rubén Pérez', 'Omar', 'Brignoli', 'Mantovani', 'Alberto', 'Guerrero']]","[[76, 73, 69, 76, 75, 75, 71, 72, 76, 69, 73], [77, 77, 75, 71, 76, 71, 73]]","[[78, 73, 76, 82, 75, 81, 71, 79, 81, 75, 79], [77, 78, 75, 77, 76, 74, 76]]","[['Ter Stegen', 'Umtiti', 'Mascherano', 'Piqué', 'Jordi Alba', 'Rafinha', 'Iniesta', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Arda Turan', 'Denis Suárez', 'Alcácer', 'Cillessen', 'Sergi Roberto', 'André Gomes', 'Mathieu']]","[[83, 82, 85, 86, 86, 80, 88, 87, 92, 93, 92], [84, 80, 81, 81, 79, 84, 81]]","[[88, 87, 85, 86, 87, 85, 88, 87, 95, 93, 92], [84, 87, 87, 83, 85, 90, 81]]"
2016,4,17/09/2016,Atlético de Madrid,5-0,Sporting de Gijón,Vicente Calderón,Ocón Arraiz,"[['Oblak', 'Vrsaljko', 'Savić', 'Godín', 'Filipe Luís', 'Saúl', 'Koke', 'Gaitán', 'Gameiro', 'Carrasco', 'Griezmann'], ['Fernando Torres', 'Augusto', 'Correa', 'André Moreira', 'Gabi', 'Juanfran', 'Giménez']]","[[87, 78, 82, 88, 85, 80, 84, 85, 83, 82, 88], [81, 81, 79, 70, 82, 83, 83]]","[[91, 82, 86, 88, 85, 88, 88, 85, 83, 88, 92], [81, 81, 88, 80, 82, 83, 88]]","[['Cuéllar', 'Lillo', 'Douglas', 'Amorebieta', 'Meré', 'Isma López', 'Nacho Cases', 'Sergio Álvarez', 'Čop', 'Burgui', 'Víctor'], ['Afif', 'Viguera', 'Carlos Castro', 'Mariño', 'Babin', 'Lora', 'Xavi Torres']]","[[78, 72, 72, 75, 76, 73, 74, 77, 75, 74, 77], [69, 70, 73, 74, 74, 76, 73]]","[[78, 73, 75, 75, 84, 75, 75, 83, 77, 82, 78], [78, 70, 80, 78, 74, 76, 73]]"
2016,4,17/09/2016,Eibar,1-1,Sevilla,Estadio Municipal de Ipurua,Álvarez Izquierdo,"[['Yoel', 'Capa', 'Lejeune', 'Gálvez', 'Luna', 'Pedro León', 'Fran Rico', 'Dani García', 'Kike García', 'Sergi Enrich', 'Bebé'], ['Areitio', 'Rubén Peña', 'Escalante', 'Jota Peleteiro', 'Mauro dos Santos', 'Arbilla', 'Nano']]","[[72, 77, 76, 75, 74, 77, 75, 78, 73, 77, 76], [65, 74, 78, 74, 77, 72, 72]]","[[72, 83, 80, 76, 78, 77, 75, 80, 75, 79, 77], [77, 77, 85, 77, 78, 72, 82]]","[['Sirigu', 'Mercado', 'Rami', 'Carriço', 'Kolodzciejczak', 'Ganso', 'Kiyotake', 'Kranevitter', 'Ben Yedder', 'Correa', 'Vietto'], ['Iborra', 'Vitolo', 'Escudero', 'Sergio Rico', 'Sarabia', 'Franco Vázquez', 'Carlos Fernández']]","[[82, 76, 82, 81, 60, 81, 79, 77, 80, 74, 79], [82, 82, 77, 80, 78, 82, 66]]","[[82, 76, 82, 82, 63, 82, 80, 85, 83, 82, 86], [82, 82, 78, 85, 82, 82, 77]]"
2016,4,17/09/2016,Las Palmas,1-0,Málaga,Estadio de Gran Canaria,Sánchez Martínez,"[['Javi Varas', 'Míchel Macedo', 'Bigas', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Momo', 'Vicente Gómez', 'Livaja', 'El Zhar'], ['Boateng', 'Araujo', 'Mateo García', 'Lizoain', 'David Simón', 'Montoro', 'Aythami']]","[[78, 76, 78, 77, 74, 77, 80, 72, 78, 75, 77], [79, 75, 68, 73, 76, 71, 76]]","[[78, 78, 81, 85, 74, 80, 81, 72, 78, 81, 77], [79, 79, 83, 75, 78, 71, 76]]","[['Kameni', 'Rosales', 'Llorente', 'Koné', 'Ricca', 'Jony', 'Recio', 'Chori Castro', 'Juanpi Añor', 'Camacho', 'Charles'], ['Sandro', 'En-Nesyri', 'Keko', 'Boyko', 'Juankar', 'Kuzmanović', 'Miguel Torres']]","[[80, 77, 78, 76, 75, 78, 78, 82, 76, 81, 77], [76, 69, 80, 78, 73, 76, 75]]","[[80, 78, 86, 76, 83, 81, 82, 82, 86, 84, 77], [84, 81, 86, 78, 74, 76, 75]]"
2016,4,18/09/2016,Osasuna,0-0,Celta de Vigo,Estadio El Sadar,Trujillo Suárez,"[['Mario', 'Buñuel', 'Unai García', 'Oier', 'David García', 'Clerc', 'Imanol', 'De las Cuevas', 'Fran Mérida', 'Rivière', 'Oriol Riera'], ['Sergio León', 'Jaime', 'Roberto Torres', 'Nauzet', 'Berenguer', 'Fuentes', 'Olavide']]","[[70, 70, 72, 74, 75, 71, 67, 74, 75, 71, 73], [76, 72, 77, 73, 72, 72, 68]]","[[72, 85, 79, 74, 83, 76, 75, 74, 77, 73, 73], [77, 73, 78, 73, 83, 74, 78]]","[['Sergio Álvarez', 'Hugo Mallo', 'Roncaglia', 'Cabral', 'Jonny', 'Señé', 'Wass', 'Pablo Hernández', 'Iago Aspas', 'Guidetti', 'Bongonda'], ['Rossi', 'Radoja', 'Pione Sisto', 'Lemos', 'Naranjo', 'Sergi Gómez', 'Iván Villar']]","[[77, 80, 77, 80, 77, 70, 80, 80, 81, 76, 76], [79, 78, 74, 70, 75, 77, 64]]","[[77, 85, 77, 80, 83, 76, 81, 80, 81, 82, 86], [79, 84, 83, 78, 85, 85, 75]]"
2016,4,18/09/2016,Athletic Club,2-1,Valencia,San Mamés,Gil Manzano,"[['Kepa', 'De Marcos', 'Bóveda', 'Laporte', 'Balenziaga', 'Raúl García', 'Susaeta', 'Iturraspe', 'Beñat', 'Williams', 'Aduriz'], ['Yeray', 'San José', 'Mikel Rico', 'Iraizoz', 'Saborit', 'Muniain', 'Sabin Merino']]","[[75, 81, 77, 84, 79, 81, 78, 81, 82, 80, 84], [73, 81, 77, 79, 69, 78, 74]]","[[83, 82, 78, 88, 79, 81, 78, 82, 82, 86, 84], [79, 83, 77, 79, 76, 83, 80]]","[['Diego Alves', 'Montoya', 'Mangala', 'Aderlan Santos', 'Gayà', 'Medrán', 'Parejo', 'Mario Suárez', 'Rodrigo', 'Nani', 'Munir'], ['João Cancelo', 'Santi Mina', 'Jaume', 'Siqueira', 'Bakkali', 'Fede Cartabia', 'Carlos Soler']]","[[83, 77, 80, 76, 80, 77, 82, 79, 78, 83, 75], [79, 76, 74, 76, 74, 76, 67]]","[[83, 80, 83, 77, 85, 84, 83, 79, 81, 83, 81], [86, 83, 78, 76, 82, 83, 76]]"
2016,4,18/09/2016,Villarreal,2-1,Real Sociedad,El Madrigal,Clos Gómez,"[['Asenjo', 'Mario Gaspar', 'Víctor Ruiz', 'Musacchio', 'Jaume Costa', 'Bruno Soriano', 'Soriano', 'Manu Trigueros', 'Samu Castillejo', 'Sansone', 'Pato'], ['Cheryshev', 'Jonathan dos Santos', ""N'Diaye"", 'Andrés Fernández', 'Álvaro', 'Rukavina', 'Santos Borré']]","[[82, 80, 81, 83, 79, 83, 79, 80, 80, 79, 80], [79, 80, 79, 76, 77, 77, 75]]","[[84, 84, 82, 87, 79, 83, 82, 84, 87, 82, 81], [82, 81, 81, 76, 79, 77, 84]]","[['Rulli', 'Zaldúa', 'Iñigo Martínez', 'Mikel González', 'Yuri', 'Zurutuza', 'Illarramendi', 'Oyarzabal', 'Willian José', 'Carlos Vela', 'Juanmi'], ['Xabi Prieto', 'Concha', 'Markel Bergara', 'Bardají', 'Carlos Martínez', 'Rubén Pardo', 'Raúl Navas']]","[[83, 73, 81, 76, 77, 78, 79, 77, 78, 81, 75], [78, 70, 76, 64, 72, 77, 74]]","[[90, 79, 85, 76, 79, 78, 80, 85, 84, 81, 82], [78, 82, 76, 70, 72, 83, 75]]"
2016,4,18/09/2016,Espanyol,0-2,Real Madrid,Power8 Stadium,Hernández Hernández,"[['Diego López', 'Javi López', 'David López', 'Duarte', 'Marc Roca', 'Diop', 'Hernán Pérez', 'Víctor Sánchez', 'Piatti', 'Leo Baptistão', 'Gerard Moreno'], ['Caicedo', 'Álvaro Vázquez', 'Diego Reyes', 'Roberto', 'Demichelis', 'Duarte', 'Reyes']]","[[81, 77, 76, 76, 71, 76, 78, 77, 78, 79, 77], [78, 73, 77, 80, 79, 76, 78]]","[[81, 77, 77, 77, 83, 76, 78, 77, 78, 84, 83], [78, 77, 83, 80, 79, 77, 78]]","[['Casilla', 'Carvajal', 'Sergio Ramos', 'Pepe', 'Marcelo', 'Modrić', 'Lucas Vázquez', 'Casemiro', 'James Rodríguez', 'Asensio', 'Benzema'], ['Morata', 'Isco', 'Kroos', 'Rubén Yáñez', 'Varane', 'Kovačić', 'Danilo']]","[[80, 83, 89, 88, 86, 89, 81, 82, 87, 81, 87], [82, 84, 88, 66, 84, 80, 80]]","[[80, 86, 89, 88, 86, 89, 84, 87, 92, 89, 87], [86, 88, 90, 74, 91, 86, 83]]"
2016,4,19/09/2016,Alavés,0-0,Deportivo de La Coruña,Mendizorrotza,Martínez Munuera,"[['Pacheco', 'Kiko Femenía', 'Alexis', 'Laguardia', 'Raúl Carnero', 'Theo Hernández', 'Marcos Llorente', 'Manu García', 'Ibai Gómez', 'Deyverson', 'Edgar'], ['Katai', 'Christian Santos', 'Toquero', 'Ortolà', 'Dani Torres', 'Krstičić', 'Vigaray']]","[[77, 73, 76, 76, 74, 72, 74, 75, 75, 76, 74], [74, 73, 72, 69, 77, 73, 71]]","[[84, 76, 76, 78, 76, 86, 85, 75, 75, 81, 77], [77, 73, 72, 79, 79, 76, 80]]","[['Lux', 'Juanfran', 'Albentosa', 'Arribas', 'Luisinho', 'Fajr', 'Mosquera', 'Borges', 'Andone', 'Bruno Gama', 'Marlos Moreno'], ['Borja Valle', 'Guilherme', 'Tytoń', 'Laure', 'Álex Bergantiños', 'Carles Gil', 'Çolak']]","[[76, 77, 77, 76, 75, 77, 79, 77, 76, 76, 72], [72, 75, 75, 74, 74, 77, 78]]","[[76, 77, 78, 78, 75, 77, 79, 77, 82, 76, 84], [78, 78, 75, 74, 74, 83, 81]]"
2016,5,20/09/2016,Málaga,2-1,Eibar,La Rosaleda,Iglesias Villanueva,"[['Kameni', 'Rosales', 'Llorente', 'Koné', 'Kuzmanović', 'Chori Castro', 'Juanpi Añor', 'Juankar', 'Camacho', 'Sandro', 'Charles'], ['Miguel Torres', 'En-Nesyri', 'Pablo Fornals', 'Boyko', 'Recio', 'Keko', 'Jony']]","[[81, 77, 78, 76, 76, 82, 76, 73, 81, 76, 77], [75, 69, 76, 78, 78, 80, 78]]","[[81, 77, 86, 76, 76, 82, 86, 74, 84, 84, 77], [75, 81, 82, 78, 82, 86, 81]]","[['Riesgo', 'Lejeune', 'Arbilla', 'Mauro dos Santos', 'Juncà', 'Adrián', 'Fran Rico', 'Jota Peleteiro', 'Inui', 'Escalante', 'Nano'], ['Pedro León', 'Capa', 'Sergi Enrich', 'Bebé', 'Gálvez', 'Rivera', 'Areitio']]","[[75, 76, 72, 77, 75, 75, 76, 74, 76, 78, 72], [77, 77, 77, 76, 75, 65, 65]]","[[75, 80, 72, 78, 81, 75, 76, 77, 76, 85, 82], [77, 83, 79, 77, 76, 79, 77]]"
2016,5,20/09/2016,Sevilla,1-0,Betis,Estadio Ramón Sánchez-Pizjuán,Estrada Fernández,"[['Sergio Rico', 'Mariano', 'Mercado', 'Pareja', 'Escudero', ""N'Zonzi"", 'Nasri', 'Iborra', 'Franco Vázquez', 'Vitolo', 'Vietto'], ['Sarabia', 'Carlos Fernández', 'Kranevitter', 'Sirigu', 'Correa', 'Kiyotake', 'Diego González']]","[[80, 79, 76, 72, 77, 82, 82, 82, 82, 82, 79], [79, 67, 77, 82, 74, 79, 68]]","[[85, 79, 76, 72, 78, 83, 82, 82, 82, 82, 86], [83, 78, 85, 82, 82, 80, 80]]","[['Adán', 'Piccini', 'Pezzella', 'Bruno', 'Durmisi', 'Brašanac', 'Felipe Gutiérrez', 'Petros', 'Joaquín', 'Rubén Castro', 'Álex Alegría'], ['Musonda', 'Donk', 'Dani Ceballos', 'Manu Herrera', 'Cejudo', 'Zozulya', 'Fabián']]","[[80, 76, 77, 78, 70, 73, 76, 79, 78, 81, 73], [77, 73, 77, 70, 76, 75, 71]]","[[80, 83, 83, 82, 79, 78, 79, 80, 78, 81, 80], [88, 73, 85, 70, 76, 76, 81]]"
2016,5,21/09/2016,Celta de Vigo,2-1,Sporting de Gijón,Balaidos,Melero López,"[['Sergio Álvarez', 'Hugo Mallo', 'Roncaglia', 'Cabral', 'Sergi Gómez', 'Wass', 'Pablo Hernández', 'Radoja', 'Pione Sisto', 'Iago Aspas', 'Bongonda'], ['Jonny', 'Marcelo Díaz', 'Rossi', 'Guidetti', 'Naranjo', 'Señé', 'Iván Villar']]","[[77, 80, 77, 80, 77, 80, 80, 78, 74, 81, 76], [77, 80, 79, 76, 75, 70, 67]]","[[77, 85, 77, 80, 85, 81, 80, 83, 83, 81, 86], [83, 80, 79, 82, 85, 76, 74]]","[['Cuéllar', 'Lillo', 'Lora', 'Amorebieta', 'Babin', 'Xavi Torres', 'Sergio Álvarez', 'Čop', 'Afif', 'Víctor', 'Viguera'], ['Carlos Castro', 'Burgui', 'Isma López', 'Mariño', 'Meré', 'Nacho Cases', 'Carmona']]","[[78, 72, 76, 75, 74, 73, 77, 75, 69, 77, 70], [73, 74, 72, 74, 76, 74, 72]]","[[78, 73, 76, 75, 74, 73, 77, 77, 78, 78, 70], [80, 82, 74, 78, 84, 75, 72]]"
2016,5,21/09/2016,Real Madrid,1-1,Villarreal,Estadio Santiago Bernabeu,González González,"[['Casilla', 'Danilo', 'Varane', 'Sergio Ramos', 'Marcelo', 'Kovačić', 'James Rodríguez', 'Kroos', 'Bale', 'Benzema', 'Cristiano Ronaldo'], ['Morata', 'Lucas Vázquez', 'Carvajal', 'Rubén Yáñez', 'Nacho', 'Asensio', 'Isco']]","[[80, 80, 84, 89, 86, 80, 87, 88, 90, 87, 94], [82, 81, 83, 66, 78, 81, 84]]","[[80, 83, 91, 89, 86, 86, 92, 90, 90, 87, 94], [86, 84, 86, 74, 80, 89, 88]]","[['Asenjo', 'Mario Gaspar', 'Víctor Ruiz', 'Musacchio', 'José Ángel', 'Bruno Soriano', 'Manu Trigueros', 'Jonathan dos Santos', 'Samu Castillejo', 'Sansone', 'Cheryshev'], ['Soriano', ""N'Diaye"", 'Pato', 'Andrés Fernández', 'Jaume Costa', 'Álvaro', 'Santos Borré']]","[[83, 80, 81, 83, 74, 83, 80, 80, 80, 79, 79], [79, 79, 80, 76, 79, 77, 75]]","[[84, 83, 82, 87, 75, 83, 84, 81, 87, 82, 82], [82, 81, 81, 76, 79, 79, 84]]"
2016,5,21/09/2016,Real Sociedad,4-1,Las Palmas,Anoeta,Munuera Montero,"[['Rulli', 'Carlos Martínez', 'Raúl Navas', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Illarramendi', 'Oyarzabal', 'Willian José', 'Carlos Vela'], ['Bautista', 'Canales', 'Héctor Hernández', 'Bardají', 'Markel Bergara', 'Juanmi', 'Elustondo']]","[[83, 72, 74, 81, 77, 78, 78, 79, 77, 78, 81], [66, 79, 72, 64, 76, 75, 76]]","[[90, 72, 75, 85, 79, 78, 78, 80, 85, 83, 81], [80, 83, 77, 70, 76, 82, 84]]","[['Javi Varas', 'David Simón', 'Bigas', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Montoro', 'Araujo', 'El Zhar', 'Boateng'], ['Aythami', 'Hélder Lopes', 'Jonathan Viera', 'Lizoain', 'Vicente Gómez', 'Livaja', 'Momo']]","[[78, 76, 78, 77, 74, 77, 80, 71, 75, 77, 79], [76, 72, 81, 73, 78, 75, 72]]","[[78, 78, 81, 85, 74, 80, 81, 71, 79, 77, 79], [76, 73, 81, 75, 78, 81, 72]]"
2016,5,21/09/2016,Granada,1-2,Athletic Club,Estadio Nuevo Los Carmenes,Martínez Munuera,"[['Ochoa', 'Foulquier', 'Tito', 'Gastón Silva', 'Angban', 'Andreas Pereira', 'Carcela', 'Agbo', 'Samper', 'Kravets', 'Bueno'], ['Atzili', 'Ponce', 'Boga', 'Oier Olazábal', 'Javi Márquez', 'Tabanou', 'Krhin']]","[[79, 71, 74, 74, 70, 73, 78, 72, 74, 72, 76], [73, 72, 72, 70, 74, 77, 73]]","[[79, 76, 74, 80, 78, 81, 78, 81, 82, 73, 76], [79, 83, 82, 71, 74, 78, 75]]","[['Kepa', 'Laporte', 'Etxeita', 'Balenziaga', 'Raúl García', 'Lekue', 'Susaeta', 'Beñat', 'San José', 'Muniain', 'Aduriz'], ['Williams', 'Sabin Merino', 'Iturraspe', 'Herrerín', 'Saborit', 'Eraso', 'Yeray']]","[[77, 84, 79, 79, 81, 74, 78, 82, 81, 78, 84], [80, 74, 81, 76, 69, 74, 73]]","[[84, 88, 79, 79, 81, 82, 78, 82, 83, 83, 84], [86, 80, 82, 76, 76, 76, 79]]"
2016,5,21/09/2016,Barcelona,1-1,Atlético de Madrid,Camp Nou,Fernández Borbalán,"[['Ter Stegen', 'Sergi Roberto', 'Mascherano', 'Piqué', 'Jordi Alba', 'Iniesta', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['André Gomes', 'Arda Turan', 'Cillessen', 'Denis Suárez', 'Alcácer', 'Digne', 'Mathieu']]","[[83, 79, 85, 86, 86, 88, 87, 87, 92, 93, 92], [84, 84, 81, 80, 81, 79, 81]]","[[88, 85, 85, 86, 87, 88, 88, 87, 95, 93, 92], [90, 84, 83, 87, 87, 84, 81]]","[['Oblak', 'Juanfran', 'Savić', 'Godín', 'Filipe Luís', 'Gabi', 'Saúl', 'Koke', 'Gameiro', 'Carrasco', 'Griezmann'], ['Correa', 'Thomas', 'Fernando Torres', 'André Moreira', 'Lucas Hernández', 'Gaitán', 'Giménez']]","[[87, 83, 82, 88, 85, 82, 80, 84, 83, 82, 88], [79, 75, 81, 70, 76, 85, 83]]","[[91, 83, 86, 88, 85, 82, 88, 88, 83, 88, 92], [88, 82, 81, 80, 87, 85, 88]]"
